谱信息：
开始时间,20:06:57
测量时间,137.383
死时间,10.486
总计数,2621501
通道1道址,通道1计数,通道2道址,通道2计数
0,5164,0,4920
1,5272,1,5192
2,5174,2,5175
3,5118,3,5134
4,5111,4,5364
5,5150,5,5263
6,5226,6,5242
7,5228,7,5241
8,5146,8,5221
9,5284,9,5267
10,5188,10,5272
11,5164,11,5135
12,5157,12,5308
13,5095,13,5219
14,5278,14,5206
15,5241,15,5148
16,5176,16,5155
17,5261,17,5152
18,5107,18,5242
19,5121,19,5201
20,5237,20,5227
21,5234,21,5331
22,5284,22,5155
23,5197,23,5230
24,5147,24,5164
25,5210,25,5291
26,5227,26,5342
27,5191,27,5214
28,5174,28,5179
29,5255,29,5311
30,5154,30,5139
31,5294,31,5224
32,5326,32,5234
33,5379,33,5079
34,5235,34,5210
35,5200,35,5235
36,5355,36,5225
37,5191,37,5171
38,5323,38,5124
39,5207,39,5238
40,5237,40,5190
41,5190,41,5347
42,5327,42,5390
43,5180,43,5084
44,5240,44,5266
45,5286,45,5162
46,5276,46,5235
47,5140,47,5132
48,5239,48,5293
49,5173,49,5271
50,5046,50,5202
51,5215,51,5239
52,5191,52,5197
53,5247,53,5218
54,5363,54,5293
55,5360,55,5106
56,5358,56,5203
57,5189,57,5271
58,5218,58,5298
59,5185,59,5251
60,5295,60,5310
61,5189,61,5099
62,5187,62,5296
63,5267,63,5305
64,5286,64,5065
65,5141,65,5182
66,5175,66,5393
67,5222,67,5163
68,5145,68,5079
69,5199,69,5132
70,5357,70,5252
71,5331,71,5283
72,5144,72,5132
73,5196,73,5171
74,5266,74,5179
75,5250,75,5238
76,5255,76,5197
77,5149,77,5214
78,5338,78,5340
79,5409,79,5260
80,5337,80,5028
81,5211,81,5113
82,5225,82,5242
83,5287,83,5218
84,5390,84,5256
85,5364,85,5219
86,5248,86,5299
87,5253,87,5249
88,5302,88,5301
89,5200,89,5212
90,5287,90,5217
91,5025,91,5273
92,5203,92,5212
93,5239,93,5248
94,5277,94,5175
95,5214,95,5319
96,5206,96,5188
97,5289,97,5117
98,5222,98,5147
99,5286,99,5183
100,5163,100,5212
101,5276,101,5243
102,5198,102,5303
103,5228,103,5290
104,5164,104,5234
105,5159,105,5235
106,5191,106,5086
107,5208,107,5203
108,5253,108,5263
109,5185,109,5137
110,5207,110,5303
111,5350,111,5221
112,5235,112,5219
113,5354,113,5170
114,5167,114,5220
115,5172,115,5295
116,5129,116,5233
117,5252,117,5163
118,5178,118,5185
119,5216,119,5309
120,5257,120,5149
121,5210,121,5309
122,5139,122,5190
123,5253,123,5272
124,5130,124,5067
125,5137,125,5017
126,5143,126,5079
127,5266,127,5206
128,5017,128,5194
129,5193,129,5115
130,4983,130,5092
131,4998,131,4973
132,5055,132,4948
133,4763,133,4870
134,4826,134,4764
135,4732,135,4671
136,4578,136,4494
137,4204,137,4147
138,3982,138,4059
139,3923,139,3959
140,4076,140,3942
141,4244,141,4313
142,4512,142,4490
143,4629,143,4601
144,4847,144,4786
145,4796,145,5008
146,4994,146,4996
147,5025,147,4949
148,5140,148,5195
149,5052,149,5182
150,5042,150,5122
151,5140,151,5197
152,5088,152,5059
153,5115,153,5059
154,5132,154,5313
155,5234,155,5229
156,5301,156,5226
157,5230,157,5219
158,5337,158,5152
159,5209,159,5271
160,5054,160,5154
161,5281,161,5265
162,5207,162,5343
163,5244,163,5298
164,5140,164,5164
165,5127,165,5264
166,5204,166,5161
167,5113,167,4993
168,5294,168,5260
169,5133,169,5291
170,5179,170,5268
171,5040,171,5350
172,5211,172,5114
173,5217,173,5275
174,5136,174,5055
175,5248,175,5079
176,5274,176,5130
177,5151,177,5077
178,5013,178,5186
179,5165,179,5071
180,5050,180,5069
181,4947,181,5092
182,4824,182,5010
183,4717,183,4532
184,4707,184,4690
185,4432,185,4385
186,4129,186,4207
187,4222,187,4202
188,4321,188,4329
189,4574,189,4528
190,4767,190,4716
191,4884,191,4904
192,4968,192,4988
193,5065,193,5001
194,5142,194,5137
195,5099,195,5153
196,5195,196,5015
197,5260,197,5183
198,5102,198,4989
199,5276,199,5220
200,5116,200,5280
