谱信息：
开始时间,19:44:18
测量时间,409.481
死时间,36.561
总计数,9140306
通道1道址,通道1计数,通道2道址,通道2计数
0,17580,0,17446
1,18398,1,18420
2,18287,2,18159
3,18199,3,18330
4,18310,4,18425
5,18368,5,18324
6,18207,6,18231
7,18386,7,18450
8,18097,8,18304
9,18070,9,18371
10,18230,10,18278
11,18299,11,18187
12,18369,12,18200
13,18217,13,18350
14,18205,14,18159
15,18481,15,18345
16,18260,16,18262
17,18352,17,18347
18,18383,18,18248
19,18467,19,17828
20,18382,20,18494
21,17898,21,18282
22,18479,22,18360
23,18521,23,18331
24,18261,24,18393
25,18288,25,18366
26,18244,26,18295
27,18196,27,18394
28,18244,28,18126
29,18131,29,18066
30,18144,30,18357
31,18487,31,18201
32,18470,32,18258
33,18111,33,18177
34,18284,34,18318
35,18544,35,18169
36,18406,36,18245
37,18248,37,18355
38,18267,38,18210
39,18347,39,18617
40,18101,40,18305
41,18384,41,18441
42,18244,42,18230
43,18489,43,18470
44,18013,44,18184
45,18078,45,18355
46,18131,46,18243
47,18466,47,18265
48,18276,48,17825
49,18306,49,18210
50,18163,50,17945
51,18438,51,17974
52,18221,52,18417
53,18198,53,18215
54,18393,54,18247
55,18331,55,18343
56,18283,56,18131
57,18333,57,18179
58,18099,58,18380
59,18185,59,18082
60,18264,60,18177
61,18317,61,18360
62,18223,62,18157
63,18447,63,18550
64,18387,64,18308
65,18399,65,18255
66,18186,66,18282
67,18324,67,18063
68,18089,68,18313
69,18383,69,18330
70,18403,70,18249
71,18230,71,18304
72,18128,72,18166
73,17972,73,18161
74,18253,74,18358
75,18041,75,18122
76,18305,76,17863
77,18165,77,18017
78,18056,78,18007
79,17961,79,18134
80,17962,80,18099
81,18014,81,17996
82,18076,82,18462
83,17907,83,17959
84,18308,84,17839
85,17659,85,17878
86,17936,86,18042
87,17864,87,17919
88,18085,88,17637
89,17691,89,17927
90,17480,90,17545
91,17600,91,17459
92,17401,92,17339
93,17089,93,17220
94,16841,94,17039
95,16541,95,16780
96,16374,96,16194
97,15602,97,15668
98,15259,98,15095
99,14808,99,14707
100,14439,100,14374
101,14321,101,14697
102,15041,102,14981
103,15795,103,15443
104,16231,104,16066
105,16426,105,16571
106,17026,106,16975
107,17114,107,17232
108,17401,108,17498
109,17569,109,17544
110,17555,110,17549
111,17732,111,17631
112,17939,112,17650
113,17918,113,17834
114,17905,114,17763
115,17836,115,18234
116,17931,116,17948
117,18205,117,17940
118,18056,118,17957
119,18141,119,18093
120,17946,120,18196
121,18141,121,18079
122,18251,122,17934
123,18056,123,17988
124,18040,124,17956
125,18060,125,18169
126,18225,126,18066
127,18365,127,18396
128,17887,128,18023
129,18176,129,18279
130,18346,130,18382
131,18321,131,18104
132,18191,132,18107
133,18177,133,18172
134,18151,134,18083
135,18033,135,18209
136,18169,136,18248
137,18130,137,18000
138,18377,138,18222
139,18176,139,18210
140,18252,140,18233
141,18119,141,18133
142,18121,142,18253
143,17969,143,18296
144,18169,144,18129
145,17989,145,17948
146,18045,146,18165
147,18179,147,18242
148,18045,148,18064
149,18074,149,18169
150,17951,150,18007
151,17819,151,17962
152,17936,152,17987
153,17813,153,17724
154,17868,154,18033
155,17889,155,17539
156,17702,156,17771
157,17430,157,17499
158,17205,158,17193
159,16981,159,17098
160,16565,160,16534
161,16103,161,16078
162,15643,162,15543
163,15139,163,15152
164,15191,164,15185
165,15730,165,15496
166,15791,166,16096
167,16038,167,16674
168,16922,168,16730
169,17315,169,17106
170,17235,170,17517
171,17448,171,17176
172,17734,172,17813
173,17955,173,17755
174,18073,174,18098
175,18034,175,17990
176,18056,176,18262
177,17726,177,17917
178,17967,178,18155
179,18204,179,18191
180,18025,180,18135
181,18019,181,18039
182,18097,182,17912
183,17946,183,18219
184,18127,184,18062
185,18175,185,18134
186,17930,186,18355
187,18243,187,18266
188,18245,188,18132
189,18183,189,18320
190,18175,190,18092
191,18104,191,18135
192,18063,192,18278
193,17989,193,18078
194,18196,194,18126
195,18266,195,18403
196,18237,196,18215
197,18130,197,18289
198,18060,198,18283
199,18105,199,18159
200,18081,200,18177
201,18208,201,18231
202,18282,202,18461
203,18042,203,18402
204,18392,204,18268
205,17968,205,18215
206,18209,206,18380
207,18354,207,18166
208,18257,208,18524
209,18173,209,18012
210,17926,210,18279
211,18498,211,18132
212,18044,212,18435
213,18390,213,18272
214,18065,214,18145
215,18176,215,18040
216,18327,216,18094
217,18270,217,18074
218,18059,218,17939
219,18124,219,17942
220,17985,220,18302
221,17513,221,17769
222,17620,222,17718
223,17501,223,17422
224,17212,224,17145
225,16971,225,16998
226,16731,226,16440
227,16466,227,16276
228,16883,228,16746
229,16744,229,16677
230,17177,230,17080
231,17365,231,17351
232,17472,232,17517
233,17811,233,17772
234,17920,234,17849
235,17828,235,17814
236,17975,236,17968
237,18297,237,18314
238,18123,238,18029
239,17962,239,18214
240,18432,240,17922
241,18323,241,17984
242,18426,242,17987
243,18200,243,18132
244,18232,244,18241
245,18210,245,18275
246,17891,246,18117
247,18120,247,18124
248,18231,248,18229
249,18262,249,18360
250,18297,250,18274
251,18455,251,18154
252,18081,252,18335
253,18070,253,18075
254,18336,254,18264
255,18138,255,18209
256,18184,256,18348
257,18062,257,18546
258,18148,258,18101
259,18304,259,18426
260,18213,260,18218
261,18015,261,18050
262,18142,262,18180
263,18247,263,17813
264,17976,264,18161
265,17640,265,17927
266,18234,266,18092
267,17779,267,18051
268,17921,268,17908
269,17603,269,17549
270,17551,270,17833
271,17493,271,17287
272,16887,272,16983
273,16788,273,16808
274,16505,274,16675
275,16641,275,16481
276,16423,276,16606
277,16964,277,16873
278,17211,278,17192
279,17352,279,17433
280,17748,280,17782
281,17672,281,17751
282,17965,282,18027
283,17915,283,17991
284,17981,284,18099
285,18058,285,18252
286,18038,286,18158
287,18210,287,17883
288,18106,288,18220
289,18172,289,18316
290,18122,290,17859
291,18121,291,18213
292,18371,292,18158
293,18189,293,18200
294,18322,294,18337
295,18100,295,18173
296,18198,296,18240
297,18115,297,18069
298,18163,298,18306
299,18309,299,18263
300,18161,300,18350
301,18209,301,18296
302,18334,302,18183
303,18135,303,18259
